row_id,day_hour,client_ip,no_get,no_post,no_head
1759,01/23/2019 17,207.46.13.142,6,6,6
1760,01/23/2019 17,54.36.149.101,1,1,1
1761,01/23/2019 17,54.36.148.70,1,1,1
1762,01/23/2019 17,172.20.2.212,1,1,1
1763,01/23/2019 17,5.160.157.58,1,1,1
1764,01/23/2019 17,178.253.33.89,5,5,5
1765,01/23/2019 17,54.36.148.125,1,1,1
1766,01/23/2019 17,91.99.72.53,16,15,13
1767,01/23/2019 17,54.36.149.79,1,1,1
1768,01/23/2019 17,5.211.97.77,12,12,10
1769,01/23/2019 17,54.36.163.255,1,1,1
1770,01/23/2019 17,204.18.229.255,7,7,7
1771,01/23/2019 17,17.58.102.81,3,3,3
1772,01/23/2019 17,66.249.66.232,25,26,25
1773,01/23/2019 17,104.194.24.71,1,1,1
1774,01/23/2019 17,54.36.148.155,1,1,1
1775,01/23/2019 17,2.179.141.136,3,3,3
1776,01/23/2019 17,54.36.149.96,1,0,1
1777,01/23/2019 17,5.78.180.113,1,1,1
1778,01/23/2019 17,54.36.149.130,1,1,0
1779,01/23/2019 17,34.247.132.91,1,1,1
1780,01/23/2019 17,2.177.12.178,9,9,9
1781,01/23/2019 17,157.55.67.255,3,3,3
1782,01/23/2019 17,5.209.201.255,6,5,5
1783,01/23/2019 17,207.46.13.174,11,10,10
1784,01/23/2019 17,2.185.221.117,1,1,1
1785,01/23/2019 17,173.249.54.105,5,4,5
1786,01/23/2019 17,89.199.227.255,1,1,1
1787,01/23/2019 17,31.56.96.89,9,9,9
1788,01/23/2019 17,66.111.86.255,8,8,8
1789,01/23/2019 17,51.15.15.92,2,2,2
1790,01/23/2019 17,5.112.89.255,1,1,1
1791,01/23/2019 17,54.36.149.55,1,1,1
1792,01/23/2019 17,5.62.238.255,0,1,1
1793,01/23/2019 18,207.46.13.175,10,11,9
1794,01/23/2019 18,34.247.132.92,1,1,1
1795,01/23/2019 18,54.36.148.57,1,1,1
1796,01/23/2019 18,54.36.148.200,1,1,1
1797,01/23/2019 18,54.36.149.109,1,1,1
1798,01/23/2019 18,54.36.148.49,1,1,1
1799,01/23/2019 18,89.199.228.255,1,1,1
1800,01/23/2019 18,104.194.24.72,1,1,1
1801,01/23/2019 18,66.249.66.233,21,26,25
1802,01/23/2019 18,172.20.2.213,1,1,0
1803,01/23/2019 18,2.185.221.118,0,1,1
1804,01/23/2019 18,54.36.149.56,1,1,1
1805,01/23/2019 18,54.36.149.80,1,1,1
1806,01/23/2019 18,178.253.33.90,5,5,5
1807,01/23/2019 18,40.77.167.168,4,4,4
1808,01/23/2019 18,54.36.164.255,1,1,1
1809,01/23/2019 18,5.160.157.59,1,1,1
1810,01/23/2019 18,54.36.148.156,1,1,1
1811,01/23/2019 18,5.78.180.114,1,1,1
1812,01/23/2019 18,54.36.148.56,0,1,1
1813,01/23/2019 18,5.62.239.255,1,1,1
1814,01/23/2019 18,204.18.230.255,7,7,6
1815,01/23/2019 18,46.224.77.71,3,3,3
1816,01/23/2019 18,51.15.15.93,2,1,2
1817,01/23/2019 18,54.36.148.71,0,1,1
1818,01/23/2019 18,5.211.97.78,12,12,11
1819,01/23/2019 18,91.99.72.54,16,14,16
1820,01/23/2019 18,54.36.149.102,1,1,1
1821,01/23/2019 18,66.249.64.105,1,1,1
1822,01/23/2019 18,207.46.13.154,4,4,4
1823,01/23/2019 18,54.36.149.131,1,1,1
1824,01/23/2019 18,5.112.90.255,1,1,1
1825,01/23/2019 18,54.36.149.74,1,1,1
1826,01/23/2019 18,54.36.148.126,1,1,1
1827,01/23/2019 18,173.249.54.106,5,5,5
1828,01/23/2019 18,66.111.87.255,8,8,7
1829,01/23/2019 18,17.58.102.82,3,2,3
1830,01/23/2019 18,2.177.12.179,9,9,9
1831,01/23/2019 18,157.55.68.255,3,3,3
1832,01/23/2019 18,5.209.202.255,5,6,6
1833,01/23/2019 18,207.46.13.143,6,6,4
1834,01/23/2019 18,2.179.141.137,3,3,3
1835,01/23/2019 18,54.36.149.97,1,1,1
1836,01/23/2019 18,66.249.66.130,17,18,18
1837,01/23/2019 18,31.56.96.90,9,8,9
1838,01/23/2019 18,5.78.198.91,12,12,11
1839,01/23/2019 19,66.111.88.255,8,7,8
1840,01/23/2019 19,46.224.77.72,2,2,3
1841,01/23/2019 19,54.36.148.127,1,1,1
1842,01/23/2019 19,66.249.66.234,25,26,26
1843,01/23/2019 19,207.46.13.155,4,4,4
1844,01/23/2019 19,31.56.96.91,9,9,9
1845,01/23/2019 19,51.15.15.94,2,2,2
1846,01/23/2019 19,157.55.69.255,2,3,3
1847,01/23/2019 19,172.20.2.214,1,1,1
1848,01/23/2019 19,5.112.91.255,1,1,1
1849,01/23/2019 19,66.249.66.131,17,18,16
1850,01/23/2019 19,173.249.54.107,4,5,4
1851,01/23/2019 19,34.247.132.93,1,1,0
1852,01/23/2019 19,54.36.148.72,1,1,1
1853,01/23/2019 19,2.179.141.138,3,3,3
1854,01/23/2019 19,54.36.148.58,1,1,1
1855,01/23/2019 19,5.78.180.115,1,1,1
1856,01/23/2019 19,5.211.97.79,12,12,12
1857,01/23/2019 19,54.36.148.157,1,1,1
1858,01/23/2019 19,54.36.149.110,1,1,1
1859,01/23/2019 19,40.77.167.169,4,4,4
1860,01/23/2019 19,5.160.157.60,1,1,1
1861,01/23/2019 19,54.36.149.75,1,1,1
1862,01/23/2019 19,2.185.221.119,1,1,1
1863,01/23/2019 19,54.36.148.50,1,1,1
1864,01/23/2019 19,207.46.13.144,6,6,6
1865,01/23/2019 19,54.36.149.98,1,1,1
1866,01/23/2019 19,5.78.198.92,12,12,11
1867,01/23/2019 19,5.209.203.255,6,5,4
1868,01/23/2019 19,54.36.149.103,1,1,1
1869,01/23/2019 19,207.46.13.176,11,11,11
1870,01/23/2019 19,91.99.72.55,15,16,15
1871,01/23/2019 19,104.194.24.73,1,1,1
1872,01/23/2019 19,54.36.149.132,1,1,1
1873,01/23/2019 19,204.18.231.255,7,7,7
1874,01/23/2019 19,178.253.33.91,5,4,4
1875,01/23/2019 19,54.36.149.57,1,1,1
1876,01/23/2019 19,2.177.12.180,9,9,9
1877,01/23/2019 19,89.199.229.255,1,1,1
1878,01/23/2019 19,66.249.64.106,1,1,1
1879,01/23/2019 19,5.62.240.255,1,1,1
1880,01/23/2019 19,54.36.148.201,1,1,0
1881,01/23/2019 19,54.36.165.255,1,1,1
1882,01/23/2019 19,54.36.148.57,1,1,1
1883,01/23/2019 19,17.58.102.83,3,3,3
1884,01/23/2019 19,54.36.149.81,1,0,1
1885,01/23/2019 20,54.36.149.82,1,1,1
1886,01/23/2019 20,104.194.24.74,1,1,1
1887,01/23/2019 20,172.20.2.215,1,1,1
1888,01/23/2019 20,34.247.132.94,1,1,1
1889,01/23/2019 20,5.62.241.255,1,1,1
1890,01/23/2019 20,54.36.148.73,1,1,1
1891,01/23/2019 20,54.36.148.128,1,1,1
1892,01/23/2019 20,178.253.33.92,4,5,4
1893,01/23/2019 20,207.46.13.145,6,6,6
1894,01/23/2019 20,5.112.92.255,1,1,1
1895,01/23/2019 20,40.77.167.170,4,3,4
1896,01/23/2019 20,54.36.149.104,1,1,1
1897,01/23/2019 20,54.36.148.59,1,1,1
1898,01/23/2019 20,5.78.198.93,12,12,12
1899,01/23/2019 20,54.36.149.133,1,1,1
1900,01/23/2019 20,5.78.180.116,0,1,1
1901,01/23/2019 20,5.211.97.80,12,12,11
1902,01/23/2019 20,46.224.77.73,3,2,3
1903,01/23/2019 20,66.249.66.235,23,24,24
1904,01/23/2019 20,54.36.148.158,1,1,1
1905,01/23/2019 20,51.15.15.95,2,2,2
1906,01/23/2019 20,31.56.96.92,9,9,9
1907,01/23/2019 20,204.18.232.255,7,7,6
1908,01/23/2019 20,17.58.102.84,3,3,3
1909,01/23/2019 20,5.209.204.255,6,6,6
1910,01/23/2019 20,91.99.72.56,16,15,15
1911,01/23/2019 20,54.36.149.58,1,1,1
1912,01/23/2019 20,66.249.66.132,17,18,17
1913,01/23/2019 20,207.46.13.156,4,4,4
1914,01/23/2019 20,66.111.89.255,8,8,8
1915,01/23/2019 20,207.46.13.177,11,11,11
1916,01/23/2019 20,54.36.149.99,1,1,1
1917,01/23/2019 20,5.160.157.61,1,1,1
1918,01/23/2019 20,89.199.230.255,1,1,1
1919,01/23/2019 20,54.36.166.255,1,1,1
1920,01/23/2019 20,54.36.149.111,1,1,1
1921,01/23/2019 20,66.249.64.107,1,1,1
1922,01/23/2019 20,2.185.221.120,0,1,1
1923,01/23/2019 20,54.36.148.51,1,1,0
1924,01/23/2019 20,173.249.54.108,5,5,5
1925,01/23/2019 20,54.36.149.76,1,1,1
1926,01/23/2019 20,157.55.70.255,3,3,2
1927,01/23/2019 20,54.36.148.58,1,1,1
1928,01/23/2019 20,2.177.12.181,8,9,9
1929,01/23/2019 20,2.179.141.139,3,3,3
1930,01/23/2019 20,54.36.148.202,1,1,1
1931,01/23/2019 21,17.58.102.85,3,3,3
1932,01/23/2019 21,157.55.71.255,3,3,3
1933,01/23/2019 21,40.77.167.171,4,4,4
1934,01/23/2019 21,66.111.90.255,8,8,8
1935,01/23/2019 21,54.36.149.59,1,1,1
1936,01/23/2019 21,5.78.180.117,1,1,1
1937,01/23/2019 21,46.224.77.74,2,3,3
1938,01/23/2019 21,54.36.148.203,1,1,1
1939,01/23/2019 21,207.46.13.157,4,4,4
1940,01/23/2019 21,54.36.149.112,1,1,1
1941,01/23/2019 21,5.211.97.81,12,11,12
1942,01/23/2019 21,54.36.148.159,1,1,1
1943,01/23/2019 21,104.194.24.75,1,1,1
1944,01/23/2019 21,207.46.13.146,6,6,6
1945,01/23/2019 21,54.36.148.74,1,1,1
1946,01/23/2019 21,178.253.33.93,4,4,5
1947,01/23/2019 21,54.36.148.59,1,1,1
1948,01/23/2019 21,5.209.205.255,6,6,6
1949,01/23/2019 21,5.160.157.62,1,1,1
1950,01/23/2019 21,5.62.242.255,1,1,1
1951,01/23/2019 21,51.15.15.96,2,2,2
1952,01/23/2019 21,54.36.148.129,1,1,1
1953,01/23/2019 21,207.46.13.178,10,10,10
1954,01/23/2019 21,5.78.198.94,10,11,12
1955,01/23/2019 21,89.199.231.255,1,1,1
1956,01/23/2019 21,54.36.149.100,1,1,1
1957,01/23/2019 21,54.36.149.134,1,1,1
1958,01/23/2019 21,54.36.148.60,1,1,1
1959,01/23/2019 21,173.249.54.109,4,5,5
1960,01/23/2019 21,34.247.132.95,0,1,1
1961,01/23/2019 21,54.36.149.105,1,1,1
1962,01/23/2019 21,2.179.141.140,3,3,3
1963,01/23/2019 21,5.112.93.255,1,1,1
1964,01/23/2019 21,54.36.148.52,1,1,1
1965,01/23/2019 21,2.177.12.182,9,9,9
1966,01/23/2019 21,2.185.221.121,1,1,1
1967,01/23/2019 21,66.249.64.108,1,1,1
1968,01/23/2019 21,54.36.149.83,1,1,1
1969,01/23/2019 21,31.56.96.93,9,9,9
1970,01/23/2019 21,204.18.233.255,7,7,7
1971,01/23/2019 21,91.99.72.57,15,15,16
1972,01/23/2019 21,172.20.2.216,1,1,1
1973,01/23/2019 21,54.36.149.77,1,1,1
1974,01/23/2019 21,54.36.167.255,1,1,1
1975,01/23/2019 21,66.249.66.133,17,18,16
1976,01/23/2019 21,66.249.66.236,25,26,25
1977,01/23/2019 22,66.249.66.134,17,18,18
1978,01/23/2019 22,172.20.2.217,1,1,1
1979,01/23/2019 22,54.36.149.113,0,1,1
1980,01/23/2019 22,5.78.198.95,12,11,12
1981,01/23/2019 22,2.177.12.183,9,9,9
1982,01/23/2019 22,46.224.77.75,3,3,3
1983,01/23/2019 22,66.111.91.255,8,7,8
1984,01/23/2019 22,5.112.94.255,1,1,1
1985,01/23/2019 22,54.36.148.130,1,1,1
1986,01/23/2019 22,207.46.13.179,11,10,11
1987,01/23/2019 22,5.62.243.255,1,1,0
1988,01/23/2019 22,5.160.157.63,1,1,1
1989,01/23/2019 22,54.36.149.135,1,1,1
1990,01/23/2019 22,54.36.149.106,1,1,1
1991,01/23/2019 22,157.55.72.255,3,3,3
1992,01/23/2019 22,178.253.33.94,5,5,5
1993,01/23/2019 22,34.247.132.96,1,1,1
1994,01/23/2019 22,66.249.66.237,25,24,26
1995,01/23/2019 22,54.36.149.84,1,1,1
1996,01/23/2019 22,5.211.97.82,12,12,12
1997,01/23/2019 22,54.36.148.61,1,1,1
1998,01/23/2019 22,54.36.168.255,1,1,1
1999,01/23/2019 22,104.194.24.76,1,1,1
2000,01/23/2019 22,54.36.149.60,1,1,1
2001,01/23/2019 22,207.46.13.147,4,6,6
2002,01/23/2019 22,54.36.148.204,1,1,1
2003,01/23/2019 22,5.78.180.118,1,1,1
2004,01/23/2019 22,91.99.72.58,16,14,14
2005,01/23/2019 22,17.58.102.86,3,1,3
2006,01/23/2019 22,204.18.234.255,7,7,7
2007,01/23/2019 22,54.36.148.53,1,1,1
2008,01/23/2019 22,207.46.13.158,4,4,4
2009,01/23/2019 22,40.77.167.172,4,4,4
2010,01/23/2019 22,54.36.148.75,1,1,1
2011,01/23/2019 22,5.209.206.255,6,6,6
2012,01/23/2019 22,2.185.221.122,1,1,1
2013,01/23/2019 22,2.179.141.141,3,3,3
2014,01/23/2019 22,54.36.148.160,1,1,1
2015,01/23/2019 22,31.56.96.94,9,9,9
2016,01/23/2019 22,54.36.149.101,1,1,1
2017,01/23/2019 22,51.15.15.97,1,2,1
2018,01/23/2019 22,89.199.232.255,1,1,1
2019,01/23/2019 22,54.36.149.78,1,1,1
2020,01/23/2019 22,54.36.148.60,1,1,1
2021,01/23/2019 22,173.249.54.110,5,5,5
2022,01/23/2019 22,66.249.64.109,0,1,1
2023,01/23/2019 23,51.15.15.98,2,1,0
2024,01/23/2019 23,54.36.148.62,1,1,1
2025,01/23/2019 23,54.36.149.136,0,1,1
2026,01/23/2019 23,54.36.149.79,1,1,1
2027,01/23/2019 23,46.224.77.76,3,3,3
2028,01/23/2019 23,54.36.148.61,1,1,1
2029,01/23/2019 23,5.78.180.119,1,1,1
2030,01/23/2019 23,5.211.97.83,12,12,12
2031,01/23/2019 23,5.78.198.96,11,12,11
2032,01/23/2019 23,207.46.13.180,10,10,11
2033,01/23/2019 23,54.36.149.61,1,1,1
2034,01/23/2019 23,204.18.235.255,7,7,6
2035,01/23/2019 23,54.36.149.102,1,0,1
2036,01/23/2019 23,54.36.148.54,1,1,1
2037,01/23/2019 23,91.99.72.59,15,15,16
2038,01/23/2019 23,40.77.167.173,4,4,4
2039,01/23/2019 23,54.36.149.107,1,1,1
2040,01/23/2019 23,54.36.148.205,1,1,1
2041,01/23/2019 23,207.46.13.159,4,4,3
2042,01/23/2019 23,54.36.148.161,1,1,1
2043,01/23/2019 23,157.55.73.255,2,3,3
2044,01/23/2019 23,173.249.54.111,5,4,5
2045,01/23/2019 23,5.112.95.255,1,1,1
2046,01/23/2019 23,54.36.148.131,1,1,1
2047,01/23/2019 23,5.62.244.255,1,1,1
2048,01/23/2019 23,2.179.141.142,3,3,3
2049,01/23/2019 23,54.36.169.255,1,1,1
2050,01/23/2019 23,5.160.157.64,1,1,1
2051,01/23/2019 23,207.46.13.148,6,6,6
2052,01/23/2019 23,31.56.96.95,8,8,9
2053,01/23/2019 23,172.20.2.218,1,1,1
2054,01/23/2019 23,17.58.102.87,3,3,3
2055,01/23/2019 23,54.36.149.114,1,1,1
2056,01/23/2019 23,178.253.33.95,5,5,5
2057,01/23/2019 23,2.177.12.184,9,9,9
2058,01/23/2019 23,66.249.66.238,26,26,23
2059,01/23/2019 23,66.249.64.110,1,1,1
2060,01/23/2019 23,66.111.92.255,8,8,8
2061,01/23/2019 23,2.185.221.123,1,1,1
2062,01/23/2019 23,54.36.148.76,1,1,1
2063,01/23/2019 23,104.194.24.77,1,1,1
2064,01/23/2019 23,34.247.132.97,0,1,1
2065,01/23/2019 23,89.199.233.255,1,1,1
2066,01/23/2019 23,54.36.149.85,1,1,1
2067,01/23/2019 23,5.209.207.255,6,6,6
2068,01/23/2019 23,66.249.66.135,17,16,18
2069,01/24/2019 00,34.247.132.98,1,1,1
2070,01/24/2019 00,66.249.64.111,1,1,1
2071,01/24/2019 00,5.209.208.255,6,6,6
2072,01/24/2019 00,5.78.198.97,11,11,12
2073,01/24/2019 00,5.112.96.255,1,1,1
2074,01/24/2019 00,207.46.13.160,4,4,3
2075,01/24/2019 00,89.199.234.255,1,1,1
2076,01/24/2019 00,54.36.148.162,1,1,1
2077,01/24/2019 00,31.56.96.96,9,9,8
2078,01/24/2019 00,5.211.97.84,12,12,12
2079,01/24/2019 00,173.249.54.112,5,5,5
2080,01/24/2019 00,54.36.148.206,1,1,1
2081,01/24/2019 00,54.36.148.132,0,1,1
2082,01/24/2019 00,172.20.2.219,1,1,1
2083,01/24/2019 00,54.36.149.80,1,1,1
2084,01/24/2019 00,54.36.148.77,1,1,1
2085,01/24/2019 00,54.36.149.62,1,1,0
2086,01/24/2019 00,2.177.12.185,9,9,9
2087,01/24/2019 00,54.36.170.255,1,1,1
2088,01/24/2019 00,66.249.66.136,18,17,17
2089,01/24/2019 00,207.46.13.149,6,6,5
2090,01/24/2019 00,2.179.141.143,3,3,3
2091,01/24/2019 00,5.160.157.65,1,1,1
2092,01/24/2019 00,54.36.148.55,1,1,1
2093,01/24/2019 00,157.55.74.255,2,3,3
2094,01/24/2019 00,207.46.13.181,11,10,11
2095,01/24/2019 00,54.36.148.62,1,1,1
2096,01/24/2019 00,178.253.33.96,5,5,5
2097,01/24/2019 00,104.194.24.78,1,1,1
2098,01/24/2019 00,46.224.77.77,3,3,3
2099,01/24/2019 00,5.78.180.120,1,1,1
2100,01/24/2019 00,54.36.149.115,1,1,1
2101,01/24/2019 00,54.36.149.86,1,1,1
2102,01/24/2019 00,17.58.102.88,3,3,3
2103,01/24/2019 00,5.62.245.255,1,0,1
2104,01/24/2019 00,54.36.148.63,1,1,1
2105,01/24/2019 00,54.36.149.103,1,1,1
2106,01/24/2019 00,66.111.93.255,8,7,8
2107,01/24/2019 00,51.15.15.99,2,2,2
2108,01/24/2019 00,91.99.72.60,16,16,15
2109,01/24/2019 00,2.185.221.124,1,1,1
2110,01/24/2019 00,54.36.149.108,1,1,1
2111,01/24/2019 00,204.18.236.255,7,7,7
2112,01/24/2019 00,66.249.66.239,24,26,26
2113,01/24/2019 00,40.77.167.174,4,4,4
2114,01/24/2019 00,54.36.149.137,1,1,1
2115,01/24/2019 01,54.36.148.133,1,1,1
2116,01/24/2019 01,54.36.149.87,1,1,1
2117,01/24/2019 01,172.20.2.220,1,1,1
2118,01/24/2019 01,5.211.97.85,12,11,11
2119,01/24/2019 01,54.36.149.81,1,1,1
2120,01/24/2019 01,51.15.15.100,2,2,2
2121,01/24/2019 01,5.62.246.255,1,1,1
2122,01/24/2019 01,207.46.13.182,10,11,10
2123,01/24/2019 01,54.36.149.63,1,1,1
2124,01/24/2019 01,54.36.148.56,1,1,1
2125,01/24/2019 01,207.46.13.150,6,6,5
2126,01/24/2019 01,46.224.77.78,3,3,3
2127,01/24/2019 01,104.194.24.79,1,0,1
2128,01/24/2019 01,54.36.148.78,1,1,1
2129,01/24/2019 01,157.55.75.255,3,2,2
2130,01/24/2019 01,178.253.33.97,5,4,5
2131,01/24/2019 01,54.36.148.207,1,1,1
2132,01/24/2019 01,91.99.72.61,15,16,16
2133,01/24/2019 01,2.185.221.125,1,1,1
2134,01/24/2019 01,5.209.209.255,5,6,6
2135,01/24/2019 01,54.36.149.138,0,1,1
2136,01/24/2019 01,2.177.12.186,9,9,9
2137,01/24/2019 01,54.36.149.116,1,1,1
2138,01/24/2019 01,5.112.97.255,1,1,1
2139,01/24/2019 01,54.36.149.109,1,1,1
2140,01/24/2019 01,54.36.148.64,1,1,0
2141,01/24/2019 01,173.249.54.113,4,5,5
2142,01/24/2019 01,31.56.96.97,9,9,9
2143,01/24/2019 01,207.46.13.161,4,4,4
2144,01/24/2019 01,54.36.148.63,1,1,1
2145,01/24/2019 01,66.249.64.112,1,1,1
2146,01/24/2019 01,54.36.171.255,1,1,0
2147,01/24/2019 01,66.111.94.255,8,8,8
2148,01/24/2019 01,2.179.141.144,3,3,3
2149,01/24/2019 01,66.249.66.240,24,25,25
2150,01/24/2019 01,40.77.167.175,4,4,4
2151,01/24/2019 01,34.247.132.99,1,1,1
2152,01/24/2019 01,5.160.157.66,1,1,1
2153,01/24/2019 01,17.58.102.89,3,3,2
2154,01/24/2019 01,5.78.180.121,0,1,1
2155,01/24/2019 01,66.249.66.137,15,16,18
2156,01/24/2019 01,54.36.148.163,1,1,1
2157,01/24/2019 01,89.199.235.255,1,1,1
2158,01/24/2019 01,5.78.198.98,12,11,12
2159,01/24/2019 01,54.36.149.104,1,1,1
2160,01/24/2019 01,204.18.237.255,7,7,7
2161,01/24/2019 02,91.99.72.62,15,16,16
2162,01/24/2019 02,157.55.76.255,3,3,3
2163,01/24/2019 02,5.160.157.67,1,1,1
2164,01/24/2019 02,54.36.149.105,1,1,1
2165,01/24/2019 02,51.15.15.101,2,2,2
2166,01/24/2019 02,5.78.180.122,1,1,1
2167,01/24/2019 02,5.112.98.255,1,1,1
2168,01/24/2019 02,5.62.247.255,1,1,1
2169,01/24/2019 02,66.249.64.113,1,1,1
2170,01/24/2019 02,54.36.148.208,1,1,1
2171,01/24/2019 02,66.249.66.138,17,16,17
2172,01/24/2019 02,54.36.149.82,1,1,1
2173,01/24/2019 02,2.185.221.126,1,1,0
2174,01/24/2019 02,89.199.236.255,1,1,1
2175,01/24/2019 02,54.36.148.57,1,1,1
2176,01/24/2019 02,104.194.24.80,1,1,1
2177,01/24/2019 02,54.36.148.65,1,1,1
2178,01/24/2019 02,66.249.66.241,25,24,24
2179,01/24/2019 02,204.18.238.255,7,7,7
2180,01/24/2019 02,207.46.13.162,4,4,4
2181,01/24/2019 02,2.179.141.145,3,3,3
2182,01/24/2019 02,54.36.149.117,1,1,1
2183,01/24/2019 02,5.78.198.99,11,11,12
2184,01/24/2019 02,40.77.167.176,4,4,4
2185,01/24/2019 02,54.36.149.139,1,1,1
2186,01/24/2019 02,54.36.149.88,1,0,1
2187,01/24/2019 02,173.249.54.114,5,5,5
2188,01/24/2019 02,207.46.13.183,10,11,11
2189,01/24/2019 02,66.111.95.255,8,8,8
2190,01/24/2019 02,2.177.12.187,9,9,9
2191,01/24/2019 02,178.253.33.98,5,4,5
2192,01/24/2019 02,5.209.210.255,6,5,6
2193,01/24/2019 02,54.36.172.255,1,1,1
2194,01/24/2019 02,46.224.77.79,3,3,3
2195,01/24/2019 02,17.58.102.90,3,2,2
2196,01/24/2019 02,54.36.149.64,1,0,1
2197,01/24/2019 02,5.211.97.86,12,12,12
2198,01/24/2019 02,207.46.13.151,6,6,6
2199,01/24/2019 02,31.56.96.98,9,9,8
2200,01/24/2019 02,54.36.148.164,1,1,0
2201,01/24/2019 02,34.247.132.100,1,1,1
2202,01/24/2019 02,54.36.148.79,1,1,1
2203,01/24/2019 02,54.36.149.110,1,1,1
2204,01/24/2019 02,172.20.2.221,1,1,1
2205,01/24/2019 02,54.36.148.134,1,1,1
2206,01/24/2019 02,54.36.148.64,1,1,1
2207,01/24/2019 03,54.36.149.140,1,1,1
2208,01/24/2019 03,207.46.13.152,6,6,5
2209,01/24/2019 03,54.36.149.118,1,0,1
2210,01/24/2019 03,5.160.157.68,1,1,1
2211,01/24/2019 03,2.179.141.146,3,3,3
2212,01/24/2019 03,66.249.66.242,23,25,26
2213,01/24/2019 03,54.36.149.106,1,1,1
2214,01/24/2019 03,54.36.148.58,1,0,1
2215,01/24/2019 03,89.199.237.255,1,1,1
2216,01/24/2019 03,5.62.248.255,1,1,1
2217,01/24/2019 03,5.209.211.255,6,6,6
2218,01/24/2019 03,5.78.198.100,12,11,11
2219,01/24/2019 03,5.112.99.255,1,1,1
2220,01/24/2019 03,204.18.239.255,6,6,7
2221,01/24/2019 03,54.36.148.66,0,1,1
2222,01/24/2019 03,178.253.33.99,5,4,5
2223,01/24/2019 03,54.36.148.80,1,1,1
2224,01/24/2019 03,207.46.13.163,4,4,4
2225,01/24/2019 03,54.36.148.165,1,1,1
2226,01/24/2019 03,2.177.12.188,9,9,9
2227,01/24/2019 03,51.15.15.102,2,2,2
2228,01/24/2019 03,172.20.2.222,1,1,1
2229,01/24/2019 03,17.58.102.91,2,3,3
2230,01/24/2019 03,34.247.132.101,1,1,1
2231,01/24/2019 03,40.77.167.177,4,4,4
2232,01/24/2019 03,5.78.180.123,1,1,1
2233,01/24/2019 03,2.185.221.127,1,1,1
2234,01/24/2019 03,54.36.148.65,1,1,1
2235,01/24/2019 03,173.249.54.115,5,5,5
2236,01/24/2019 03,31.56.96.99,9,9,9
2237,01/24/2019 03,66.111.96.255,8,8,8
2238,01/24/2019 03,54.36.148.209,1,1,1
2239,01/24/2019 03,207.46.13.184,11,11,9
2240,01/24/2019 03,104.194.24.81,1,1,1
2241,01/24/2019 03,157.55.77.255,2,3,3
2242,01/24/2019 03,54.36.149.89,1,1,1
2243,01/24/2019 03,54.36.173.255,1,1,1
2244,01/24/2019 03,54.36.148.135,1,1,1
2245,01/24/2019 03,91.99.72.63,14,16,15
2246,01/24/2019 03,54.36.149.83,1,1,1
2247,01/24/2019 03,66.249.66.139,18,17,18
2248,01/24/2019 03,54.36.149.111,1,1,1
2249,01/24/2019 03,54.36.149.65,1,1,1
2250,01/24/2019 03,66.249.64.114,1,1,1
2251,01/24/2019 03,5.211.97.87,12,12,12
2252,01/24/2019 03,46.224.77.80,3,3,3
2253,01/24/2019 04,207.46.13.153,5,6,6
2254,01/24/2019 04,5.211.97.88,12,12,11
2255,01/24/2019 04,34.247.132.102,1,1,1
2256,01/24/2019 04,2.185.221.128,1,1,1
2257,01/24/2019 04,46.224.77.81,3,3,3
2258,01/24/2019 04,66.111.97.255,8,8,8
2259,01/24/2019 04,5.62.249.255,1,1,1
2260,01/24/2019 04,54.36.148.66,1,1,1
2261,01/24/2019 04,54.36.149.119,1,1,1
2262,01/24/2019 04,54.36.149.112,1,1,1
2263,01/24/2019 04,91.99.72.64,16,15,13
2264,01/24/2019 04,2.179.141.147,3,3,3
2265,01/24/2019 04,5.78.198.101,10,12,11
2266,01/24/2019 04,54.36.149.90,1,1,1
2267,01/24/2019 04,66.249.64.115,1,1,1
2268,01/24/2019 04,66.249.66.140,18,17,18
2269,01/24/2019 04,178.253.33.100,5,5,5
2270,01/24/2019 04,54.36.149.141,1,1,1
2271,01/24/2019 04,54.36.149.107,0,1,1
2272,01/24/2019 04,172.20.2.223,1,0,1
2273,01/24/2019 04,89.199.238.255,1,1,1
2274,01/24/2019 04,54.36.148.67,1,0,1
2275,01/24/2019 04,40.77.167.178,4,4,4
2276,01/24/2019 04,207.46.13.185,11,10,11
2277,01/24/2019 04,54.36.148.81,1,1,1
2278,01/24/2019 04,157.55.78.255,3,2,3
2279,01/24/2019 04,54.36.149.66,1,1,1
2280,01/24/2019 04,54.36.174.255,1,1,1
2281,01/24/2019 04,54.36.148.166,1,1,1
2282,01/24/2019 04,5.160.157.69,1,1,1
2283,01/24/2019 04,31.56.96.100,9,9,9
2284,01/24/2019 04,5.209.212.255,6,6,6
2285,01/24/2019 04,104.194.24.82,1,1,1
2286,01/24/2019 04,5.78.180.124,1,1,1
2287,01/24/2019 04,2.177.12.189,9,9,9
2288,01/24/2019 04,17.58.102.92,3,3,3
2289,01/24/2019 04,66.249.66.243,25,25,26
2290,01/24/2019 04,54.36.148.59,1,1,1
2291,01/24/2019 04,5.112.100.255,1,1,1
2292,01/24/2019 04,173.249.54.116,5,5,5
2293,01/24/2019 04,54.36.149.84,1,1,1
2294,01/24/2019 04,51.15.15.103,2,2,2
2295,01/24/2019 04,204.18.240.255,7,7,6
