row_id,day_hour,client_ip,no_get,no_post,no_head
557,01/22/2019 15,46.224.77.44,2,1,0
558,01/22/2019 15,2.185.221.91,0,1,0
559,01/22/2019 15,54.36.148.129,0,0,1
560,01/22/2019 15,54.36.148.22,0,1,0
561,01/22/2019 15,91.99.72.27,4,2,10
562,01/22/2019 15,5.209.200.230,4,2,5
563,01/22/2019 15,207.46.13.116,2,2,2
564,01/22/2019 15,66.111.54.261,5,6,5
565,01/22/2019 15,54.36.149.82,0,0,1
566,01/22/2019 15,5.62.206.261,0,0,1
567,01/22/2019 15,54.36.149.104,1,0,0
568,01/22/2019 15,2.177.12.152,6,5,6
569,01/22/2019 15,51.15.15.66,1,0,1
570,01/22/2019 15,54.36.149.75,0,1,0
571,01/22/2019 15,5.112.52.266,1,1,0
572,01/22/2019 15,89.199.193.263,0,0,1
573,01/22/2019 15,5.78.180.87,1,0,0
574,01/22/2019 15,5.160.157.32,0,1,1
575,01/22/2019 15,173.249.54.79,2,0,3
576,01/22/2019 15,66.249.64.78,0,1,0
577,01/22/2019 15,172.20.2.186,0,0,1
578,01/22/2019 15,34.247.132.65,1,0,0
579,01/22/2019 15,54.36.148.99,0,0,1
580,01/22/2019 15,207.46.13.148,3,3,5
581,01/22/2019 15,31.56.96.63,5,6,5
582,01/22/2019 15,204.18.198.260,2,6,1
583,01/22/2019 15,54.36.148.30,1,0,0
584,01/22/2019 15,54.36.149.29,1,0,0
585,01/22/2019 15,54.36.149.53,1,0,0
586,01/22/2019 15,54.36.148.173,0,1,0
587,01/22/2019 15,54.36.148.44,0,1,0
588,01/22/2019 15,40.77.167.141,1,2,3
589,01/22/2019 15,54.36.149.70,0,1,0
590,01/22/2019 15,17.58.102.55,1,2,0
591,01/22/2019 15,104.194.24.45,1,0,0
592,01/22/2019 15,54.36.148.244,1,0,0
593,01/22/2019 15,178.253.33.63,3,1,1
594,01/22/2019 15,54.36.149.47,1,0,0
595,01/22/2019 15,2.179.141.110,0,2,3
596,01/22/2019 15,5.211.97.51,9,6,6
597,01/22/2019 15,66.249.66.103,5,6,9
598,01/22/2019 16,178.253.33.64,1,3,2
599,01/22/2019 16,207.46.13.117,1,4,1
600,01/22/2019 16,104.194.24.46,0,0,1
601,01/22/2019 16,54.36.149.54,1,0,0
602,01/22/2019 16,91.99.72.28,5,3,8
603,01/22/2019 16,172.20.2.187,0,1,0
604,01/22/2019 16,5.211.97.52,7,6,9
605,01/22/2019 16,66.111.54.262,6,6,6
606,01/22/2019 16,5.112.52.267,1,1,0
607,01/22/2019 16,54.36.148.23,0,0,1
608,01/22/2019 16,54.36.148.31,0,1,0
609,01/22/2019 16,2.177.12.153,7,5,3
610,01/22/2019 16,54.36.149.48,1,0,0
611,01/22/2019 16,66.249.64.79,1,0,0
612,01/22/2019 16,5.62.206.262,1,0,0
613,01/22/2019 16,40.77.167.142,2,1,4
614,01/22/2019 16,157.55.39.258,1,0,2
615,01/22/2019 16,34.247.132.66,1,0,0
616,01/22/2019 16,5.160.157.33,1,0,1
617,01/22/2019 16,54.36.149.83,0,0,1
618,01/22/2019 16,54.36.148.100,0,0,1
619,01/22/2019 16,54.36.148.130,0,0,1
620,01/22/2019 16,54.36.148.245,0,0,1
621,01/22/2019 16,54.36.148.174,0,1,0
622,01/22/2019 16,2.185.221.92,0,1,0
623,01/22/2019 16,66.249.66.104,5,8,7
624,01/22/2019 16,54.36.149.71,0,0,1
625,01/22/2019 16,54.36.148.30,0,0,1
626,01/22/2019 16,17.58.102.56,1,1,1
627,01/22/2019 16,5.78.180.88,0,0,1
628,01/22/2019 16,5.78.198.65,6,4,4
629,01/22/2019 16,46.224.77.45,1,1,1
630,01/22/2019 16,51.15.15.67,0,1,1
631,01/22/2019 16,54.36.148.45,0,1,0
632,01/22/2019 16,207.46.13.128,2,2,1
633,01/22/2019 16,54.36.149.105,0,0,1
634,01/22/2019 16,204.18.198.261,2,4,3
635,01/22/2019 16,5.209.200.231,4,4,4
636,01/22/2019 16,89.199.193.264,1,0,0
637,01/22/2019 16,2.179.141.111,2,2,0
638,01/22/2019 16,207.46.13.149,5,2,4
639,01/22/2019 16,54.36.149.76,0,0,1
640,01/22/2019 16,31.56.96.64,6,5,5
641,01/22/2019 16,54.36.149.30,1,0,0
642,01/22/2019 16,66.249.66.207,8,7,13
643,01/22/2019 16,173.249.54.80,4,0,2
644,01/22/2019 17,5.78.180.89,0,1,0
645,01/22/2019 17,178.253.33.65,1,4,1
646,01/22/2019 17,2.177.12.154,5,6,5
647,01/22/2019 17,51.15.15.68,0,1,1
648,01/22/2019 17,40.77.167.143,3,2,2
649,01/22/2019 17,172.20.2.188,0,0,1
650,01/22/2019 17,66.249.64.80,0,1,0
651,01/22/2019 17,54.36.148.175,0,0,1
652,01/22/2019 17,54.36.148.46,0,1,0
653,01/22/2019 17,54.36.148.131,0,1,0
654,01/22/2019 17,5.112.52.268,0,1,1
655,01/22/2019 17,157.55.39.259,0,1,2
656,01/22/2019 17,54.36.149.31,0,1,0
657,01/22/2019 17,17.58.102.57,1,2,0
658,01/22/2019 17,54.36.149.77,0,0,1
659,01/22/2019 17,54.36.148.101,1,0,0
660,01/22/2019 17,5.211.97.53,6,7,8
661,01/22/2019 17,54.36.148.24,0,1,0
662,01/22/2019 17,5.78.198.66,5,7,2
663,01/22/2019 17,66.111.54.263,7,5,5
664,01/22/2019 17,54.36.149.84,1,0,0
665,01/22/2019 17,54.36.148.246,1,0,0
666,01/22/2019 17,66.249.66.208,6,11,10
667,01/22/2019 17,2.185.221.93,0,1,0
668,01/22/2019 17,5.160.157.34,1,0,0
669,01/22/2019 17,173.249.54.81,3,1,1
670,01/22/2019 17,34.247.132.67,1,0,0
671,01/22/2019 17,207.46.13.129,3,1,3
672,01/22/2019 17,54.36.149.49,0,0,1
673,01/22/2019 17,66.249.66.105,9,5,6
674,01/22/2019 17,2.179.141.112,1,3,0
675,01/22/2019 17,89.199.193.265,0,0,1
676,01/22/2019 17,54.36.149.106,0,0,1
677,01/22/2019 17,46.224.77.46,2,1,0
678,01/22/2019 17,54.36.149.55,1,0,0
679,01/22/2019 17,54.36.148.31,1,0,0
680,01/22/2019 17,5.62.206.263,0,0,1
681,01/22/2019 17,207.46.13.150,5,3,3
682,01/22/2019 17,54.36.148.32,1,0,0
683,01/22/2019 17,5.209.200.232,4,4,4
684,01/22/2019 17,104.194.24.47,1,0,0
685,01/22/2019 17,31.56.96.65,5,4,6
686,01/22/2019 17,91.99.72.29,7,3,6
687,01/22/2019 17,54.36.149.72,0,1,0
688,01/22/2019 17,204.18.198.262,2,5,2
689,01/22/2019 17,207.46.13.118,1,3,2
690,01/22/2019 18,104.194.24.48,0,0,1
691,01/22/2019 18,5.62.206.264,1,0,0
692,01/22/2019 18,2.177.12.155,4,4,5
693,01/22/2019 18,157.55.39.260,2,0,1
694,01/22/2019 18,66.111.54.264,4,7,5
695,01/22/2019 18,2.185.221.94,0,0,1
696,01/22/2019 18,54.36.148.47,0,0,1
697,01/22/2019 18,54.36.149.50,0,1,0
698,01/22/2019 18,51.15.15.69,1,1,0
699,01/22/2019 18,54.36.148.33,0,0,1
700,01/22/2019 18,5.78.198.67,6,6,1
701,01/22/2019 18,54.36.149.56,0,0,1
702,01/22/2019 18,54.36.149.107,0,1,0
703,01/22/2019 18,2.179.141.113,3,3,0
704,01/22/2019 18,5.209.200.233,4,3,5
705,01/22/2019 18,54.36.149.85,0,1,0
706,01/22/2019 18,66.249.64.81,1,0,0
707,01/22/2019 18,66.249.66.209,10,11,10
708,01/22/2019 18,207.46.13.130,3,2,1
709,01/22/2019 18,46.224.77.47,1,3,0
710,01/22/2019 18,5.160.157.35,1,0,0
711,01/22/2019 18,54.36.148.132,1,0,0
712,01/22/2019 18,172.20.2.189,1,0,0
713,01/22/2019 18,17.58.102.58,0,2,1
714,01/22/2019 18,54.36.148.247,1,0,0
715,01/22/2019 18,173.249.54.82,3,0,3
716,01/22/2019 18,54.36.149.78,1,0,0
717,01/22/2019 18,204.18.198.263,2,4,4
718,01/22/2019 18,54.36.148.32,1,0,0
719,01/22/2019 18,89.199.193.266,0,0,1
720,01/22/2019 18,66.249.66.106,10,5,5
721,01/22/2019 18,178.253.33.66,1,2,3
722,01/22/2019 18,54.36.148.176,0,1,0
723,01/22/2019 18,34.247.132.68,0,1,0
724,01/22/2019 18,54.36.148.25,0,0,1
725,01/22/2019 18,91.99.72.30,5,7,4
726,01/22/2019 18,54.36.149.32,1,0,0
727,01/22/2019 18,207.46.13.119,3,3,0
728,01/22/2019 18,5.78.180.90,0,0,1
729,01/22/2019 18,31.56.96.66,6,5,5
730,01/22/2019 18,5.211.97.54,7,8,5
731,01/22/2019 18,54.36.148.102,1,0,0
732,01/22/2019 18,54.36.149.73,1,0,0
733,01/22/2019 18,207.46.13.151,2,5,4
734,01/22/2019 18,40.77.167.144,3,2,1
735,01/22/2019 18,5.112.52.269,1,1,0
736,01/22/2019 19,5.78.180.91,0,0,1
737,01/22/2019 19,51.15.15.70,0,0,2
738,01/22/2019 19,54.36.149.33,0,1,0
739,01/22/2019 19,207.46.13.120,4,1,1
740,01/22/2019 19,17.58.102.59,0,0,3
741,01/22/2019 19,5.62.206.265,0,1,0
742,01/22/2019 19,157.55.39.261,2,1,0
743,01/22/2019 19,204.18.198.264,4,3,3
744,01/22/2019 19,5.78.198.68,3,5,5
745,01/22/2019 19,54.36.148.177,0,0,1
746,01/22/2019 19,5.211.97.55,7,8,8
747,01/22/2019 19,104.194.24.49,1,0,0
748,01/22/2019 19,89.199.193.267,0,0,1
749,01/22/2019 19,54.36.148.26,0,0,1
750,01/22/2019 19,178.253.33.67,4,2,0
751,01/22/2019 19,34.247.132.69,0,0,1
752,01/22/2019 19,54.36.149.79,0,1,0
753,01/22/2019 19,54.36.149.57,1,0,0
754,01/22/2019 19,91.99.72.31,4,5,7
755,01/22/2019 19,5.160.157.36,1,0,1
756,01/22/2019 19,54.36.149.74,1,0,0
757,01/22/2019 19,5.209.200.234,5,4,3
758,01/22/2019 19,54.36.148.34,0,1,0
759,01/22/2019 19,54.36.149.86,1,0,0
760,01/22/2019 19,5.112.52.270,0,1,0
761,01/22/2019 19,66.249.66.210,14,9,6
762,01/22/2019 19,207.46.13.152,3,1,7
763,01/22/2019 19,40.77.167.145,3,2,2
764,01/22/2019 19,172.20.2.190,0,0,1
765,01/22/2019 19,54.36.149.51,0,1,0
766,01/22/2019 19,66.249.66.107,3,9,8
767,01/22/2019 19,173.249.54.83,1,2,3
768,01/22/2019 19,2.177.12.156,5,6,3
769,01/22/2019 19,46.224.77.48,2,1,0
770,01/22/2019 19,207.46.13.131,1,3,2
771,01/22/2019 19,54.36.148.248,1,0,0
772,01/22/2019 19,66.111.54.265,5,5,8
773,01/22/2019 19,31.56.96.67,3,8,5
774,01/22/2019 19,54.36.148.33,0,1,0
775,01/22/2019 19,2.179.141.114,1,1,3
776,01/22/2019 19,54.36.148.48,0,0,1
777,01/22/2019 19,54.36.149.108,0,1,0
778,01/22/2019 19,66.249.64.82,1,0,0
779,01/22/2019 19,2.185.221.95,0,0,1
780,01/22/2019 19,54.36.148.103,1,0,0
781,01/22/2019 19,54.36.148.133,1,0,0
782,01/22/2019 20,54.36.149.87,1,0,0
783,01/22/2019 20,5.160.157.37,1,1,0
784,01/22/2019 20,54.36.148.134,0,0,1
785,01/22/2019 20,54.36.148.249,0,1,0
786,01/22/2019 20,51.15.15.71,1,0,1
787,01/22/2019 20,173.249.54.84,2,2,2
788,01/22/2019 20,2.177.12.157,3,4,4
789,01/22/2019 20,207.46.13.121,1,3,2
790,01/22/2019 20,54.36.149.52,0,0,1
791,01/22/2019 20,54.36.149.34,0,1,0
792,01/22/2019 20,204.18.198.265,5,3,2
793,01/22/2019 20,54.36.149.58,0,0,1
794,01/22/2019 20,31.56.96.68,6,5,5
795,01/22/2019 20,66.249.66.211,15,9,7
796,01/22/2019 20,104.194.24.50,1,0,0
797,01/22/2019 20,54.36.148.34,0,1,0
798,01/22/2019 20,89.199.193.268,0,0,1
799,01/22/2019 20,5.112.52.271,1,0,1
800,01/22/2019 20,34.247.132.70,0,1,0
801,01/22/2019 20,17.58.102.60,2,0,1
802,01/22/2019 20,54.36.148.49,0,1,0
803,01/22/2019 20,2.179.141.115,1,3,2
804,01/22/2019 20,207.46.13.132,1,2,3
805,01/22/2019 20,207.46.13.153,2,5,4
806,01/22/2019 20,54.36.148.35,1,0,0
807,01/22/2019 20,54.36.148.104,1,0,0
808,01/22/2019 20,5.209.200.235,6,3,3
809,01/22/2019 20,54.36.149.80,1,0,0
810,01/22/2019 20,66.249.64.83,0,0,1
811,01/22/2019 20,172.20.2.191,0,0,1
812,01/22/2019 20,157.55.39.262,1,1,1
813,01/22/2019 20,5.78.198.69,6,6,2
814,01/22/2019 20,5.211.97.56,6,7,8
815,01/22/2019 20,54.36.148.178,0,1,0
816,01/22/2019 20,66.249.66.108,6,5,9
817,01/22/2019 20,40.77.167.146,1,3,4
818,01/22/2019 20,178.253.33.68,1,2,2
819,01/22/2019 20,54.36.148.27,1,0,0
820,01/22/2019 20,54.36.149.75,1,0,0
821,01/22/2019 20,5.78.180.92,0,0,1
822,01/22/2019 20,46.224.77.49,1,2,1
823,01/22/2019 20,91.99.72.32,8,4,4
824,01/22/2019 20,54.36.149.109,1,0,0
825,01/22/2019 20,2.185.221.96,0,1,0
826,01/22/2019 20,66.111.54.266,5,5,7
827,01/22/2019 20,5.62.206.266,0,0,1
828,01/22/2019 21,54.36.148.50,0,0,1
829,01/22/2019 21,51.15.15.72,1,1,0
830,01/22/2019 21,5.62.206.267,1,0,0
831,01/22/2019 21,66.249.66.212,12,9,6
832,01/22/2019 21,54.36.149.35,0,1,0
833,01/22/2019 21,5.209.200.236,5,4,3
834,01/22/2019 21,91.99.72.33,5,5,6
835,01/22/2019 21,54.36.149.81,0,1,0
836,01/22/2019 21,54.36.148.36,0,0,1
837,01/22/2019 21,172.20.2.192,1,0,0
838,01/22/2019 21,104.194.24.51,0,0,1
839,01/22/2019 21,31.56.96.69,6,7,4
840,01/22/2019 21,46.224.77.50,2,1,1
841,01/22/2019 21,34.247.132.71,0,0,1
842,01/22/2019 21,40.77.167.147,3,3,1
843,01/22/2019 21,54.36.148.250,0,1,0
844,01/22/2019 21,5.78.198.70,5,6,2
845,01/22/2019 21,207.46.13.133,2,4,1
846,01/22/2019 21,173.249.54.85,3,1,2
847,01/22/2019 21,5.211.97.57,6,10,7
848,01/22/2019 21,178.253.33.69,1,3,2
849,01/22/2019 21,54.36.148.28,0,1,0
850,01/22/2019 21,89.199.193.269,0,1,0
851,01/22/2019 21,204.18.198.266,1,4,3
852,01/22/2019 21,2.179.141.116,1,3,1
853,01/22/2019 21,54.36.148.179,1,0,0
854,01/22/2019 21,54.36.149.53,1,0,0
855,01/22/2019 21,207.46.13.154,4,3,4
856,01/22/2019 21,54.36.149.88,0,0,1
857,01/22/2019 21,5.78.180.93,0,1,0
858,01/22/2019 21,2.185.221.97,1,0,0
859,01/22/2019 21,5.160.157.38,1,0,1
860,01/22/2019 21,5.112.52.272,1,0,1
861,01/22/2019 21,17.58.102.61,0,2,1
862,01/22/2019 21,207.46.13.122,2,3,1
863,01/22/2019 21,54.36.149.110,1,0,0
864,01/22/2019 21,66.111.54.267,7,5,6
865,01/22/2019 21,66.249.66.109,6,7,6
866,01/22/2019 21,66.249.64.84,0,0,1
867,01/22/2019 21,54.36.149.76,0,1,0
868,01/22/2019 21,54.36.148.35,0,0,1
869,01/22/2019 21,54.36.148.105,0,0,1
870,01/22/2019 21,157.55.39.263,2,1,0
871,01/22/2019 21,2.177.12.158,4,5,6
872,01/22/2019 21,54.36.149.59,0,1,0
873,01/22/2019 21,54.36.148.135,0,0,1
874,01/22/2019 22,54.36.148.136,1,0,0
875,01/22/2019 22,207.46.13.155,3,4,4
876,01/22/2019 22,91.99.72.34,4,6,6
877,01/22/2019 22,5.112.52.273,0,1,1
878,01/22/2019 22,157.55.39.264,2,0,1
879,01/22/2019 22,54.36.148.180,0,1,0
880,01/22/2019 22,2.185.221.98,1,0,0
881,01/22/2019 22,2.177.12.159,5,6,6
882,01/22/2019 22,207.46.13.134,3,3,1
883,01/22/2019 22,54.36.149.111,1,0,0
884,01/22/2019 22,5.78.180.94,0,1,0
885,01/22/2019 22,172.20.2.193,0,1,0
886,01/22/2019 22,5.160.157.39,1,0,1
887,01/22/2019 22,54.36.149.89,1,0,0
888,01/22/2019 22,66.249.64.85,0,0,1
889,01/22/2019 22,34.247.132.72,0,0,1
890,01/22/2019 22,54.36.148.106,0,1,0
891,01/22/2019 22,54.36.149.82,0,1,0
892,01/22/2019 22,89.199.193.270,0,0,1
893,01/22/2019 22,54.36.148.51,0,1,0
894,01/22/2019 22,17.58.102.62,0,2,1
895,01/22/2019 22,173.249.54.86,1,1,4
896,01/22/2019 22,31.56.96.70,5,4,5
897,01/22/2019 22,5.211.97.58,7,8,8
898,01/22/2019 22,54.36.149.77,0,0,1
899,01/22/2019 22,54.36.149.36,0,1,0
900,01/22/2019 22,207.46.13.123,2,4,0
901,01/22/2019 22,5.209.200.237,5,4,3
902,01/22/2019 22,5.62.206.268,0,1,0
903,01/22/2019 22,5.78.198.71,4,5,5
904,01/22/2019 22,66.249.66.213,12,6,11
905,01/22/2019 22,66.111.54.268,5,8,3
906,01/22/2019 22,54.36.148.36,0,1,0
907,01/22/2019 22,66.249.66.110,5,8,6
908,01/22/2019 22,178.253.33.70,1,4,1
909,01/22/2019 22,54.36.148.37,0,0,1
910,01/22/2019 22,54.36.149.54,0,1,0
911,01/22/2019 22,54.36.148.29,0,1,0
912,01/22/2019 22,54.36.149.60,1,0,0
913,01/22/2019 22,51.15.15.73,0,1,1
914,01/22/2019 22,40.77.167.148,2,2,4
915,01/22/2019 22,204.18.198.267,3,4,2
916,01/22/2019 22,46.224.77.51,1,1,2
917,01/22/2019 22,2.179.141.117,1,2,2
918,01/22/2019 22,104.194.24.52,0,0,1
919,01/22/2019 22,54.36.148.251,0,1,0
920,01/22/2019 23,66.249.66.214,8,12,11
921,01/22/2019 23,104.194.24.53,0,0,1
922,01/22/2019 23,54.36.148.38,0,1,0
923,01/22/2019 23,207.46.13.124,3,2,1
924,01/22/2019 23,66.249.64.86,0,0,1
925,01/22/2019 23,207.46.13.135,3,0,3
926,01/22/2019 23,31.56.96.71,6,3,3
927,01/22/2019 23,5.62.206.269,0,0,1
928,01/22/2019 23,5.78.198.72,4,6,4
929,01/22/2019 23,34.247.132.73,1,0,0
930,01/22/2019 23,2.185.221.99,0,0,1
931,01/22/2019 23,5.112.52.274,1,0,0
932,01/22/2019 23,54.36.149.78,0,1,0
933,01/22/2019 23,54.36.149.112,0,0,1
934,01/22/2019 23,54.36.148.181,0,1,0
935,01/22/2019 23,54.36.148.30,1,0,0
936,01/22/2019 23,40.77.167.149,1,4,3
937,01/22/2019 23,54.36.148.52,1,0,0
938,01/22/2019 23,157.55.39.265,1,2,0
939,01/22/2019 23,5.211.97.59,9,7,6
940,01/22/2019 23,54.36.149.55,1,0,0
941,01/22/2019 23,2.177.12.160,3,7,5
942,01/22/2019 23,5.78.180.95,0,0,1
943,01/22/2019 23,54.36.148.107,0,0,1
944,01/22/2019 23,178.253.33.71,4,1,1
945,01/22/2019 23,91.99.72.35,6,6,4
946,01/22/2019 23,54.36.149.37,0,0,1
947,01/22/2019 23,66.111.54.269,6,6,4
948,01/22/2019 23,54.36.148.137,0,0,1
949,01/22/2019 23,51.15.15.74,0,2,0
950,01/22/2019 23,54.36.149.61,1,0,0
951,01/22/2019 23,5.160.157.40,1,1,0
952,01/22/2019 23,2.179.141.118,1,2,1
953,01/22/2019 23,54.36.148.37,0,1,0
954,01/22/2019 23,54.36.149.90,0,1,0
955,01/22/2019 23,54.36.149.83,1,0,0
956,01/22/2019 23,89.199.193.271,1,0,0
957,01/22/2019 23,46.224.77.52,0,1,2
958,01/22/2019 23,66.249.66.111,6,3,9
959,01/22/2019 23,204.18.198.268,2,3,4
960,01/22/2019 23,173.249.54.87,2,2,2
961,01/22/2019 23,172.20.2.194,1,0,0
962,01/22/2019 23,207.46.13.156,3,2,6
963,01/22/2019 23,54.36.148.252,0,0,1
964,01/22/2019 23,17.58.102.63,1,1,1
965,01/22/2019 23,5.209.200.238,5,4,4
966,01/23/2019 00,66.249.66.112,7,5,7
967,01/23/2019 00,5.160.157.41,1,0,1
968,01/23/2019 00,207.46.13.136,0,2,3
969,01/23/2019 00,2.177.12.161,5,3,7
970,01/23/2019 00,31.56.96.72,6,5,5
971,01/23/2019 00,54.36.148.39,0,0,1
972,01/23/2019 00,54.36.148.253,1,0,0
973,01/23/2019 00,54.36.149.38,1,0,0
974,01/23/2019 00,54.36.148.38,0,1,0
975,01/23/2019 00,5.78.198.73,7,4,3
976,01/23/2019 00,54.36.149.56,0,1,0
977,01/23/2019 00,54.36.149.113,0,1,0
978,01/23/2019 00,173.249.54.88,2,2,2
979,01/23/2019 00,54.36.149.62,1,0,0
980,01/23/2019 00,51.15.15.75,1,0,1
981,01/23/2019 00,5.209.200.239,5,1,4
982,01/23/2019 00,5.112.52.275,1,1,0
983,01/23/2019 00,104.194.24.54,0,0,1
984,01/23/2019 00,17.58.102.64,1,1,1
985,01/23/2019 00,204.18.198.269,3,2,4
986,01/23/2019 00,54.36.148.108,0,1,0
987,01/23/2019 00,54.36.149.79,0,1,0
988,01/23/2019 00,66.249.66.215,10,11,9
989,01/23/2019 00,54.36.149.91,1,0,0
990,01/23/2019 00,178.253.33.72,4,0,2
991,01/23/2019 00,89.199.193.272,0,1,0
992,01/23/2019 00,2.179.141.119,1,2,1
993,01/23/2019 00,2.185.221.100,1,0,0
994,01/23/2019 00,5.78.180.96,1,0,0
995,01/23/2019 00,91.99.72.36,4,3,9
996,01/23/2019 00,54.36.148.138,0,0,1
997,01/23/2019 00,46.224.77.53,1,1,2
998,01/23/2019 00,66.111.54.270,6,5,6
999,01/23/2019 00,5.62.206.270,1,0,0
1000,01/23/2019 00,54.36.148.53,0,1,0
1001,01/23/2019 00,54.36.148.31,0,1,0
1002,01/23/2019 00,54.36.148.182,0,1,0
1003,01/23/2019 00,40.77.167.150,3,1,3
1004,01/23/2019 00,5.211.97.60,10,5,5
1005,01/23/2019 00,207.46.13.157,4,3,4
1006,01/23/2019 00,34.247.132.74,0,0,1
1007,01/23/2019 00,157.55.39.266,1,0,2
1008,01/23/2019 00,54.36.149.84,1,0,0
1009,01/23/2019 00,172.20.2.195,1,0,0
1010,01/23/2019 00,207.46.13.125,1,2,3
1011,01/23/2019 00,66.249.64.87,1,0,0
1012,01/23/2019 01,5.160.157.42,1,0,1
1013,01/23/2019 01,40.77.167.151,0,3,3
1014,01/23/2019 01,17.58.102.65,2,1,0
1015,01/23/2019 01,54.36.148.139,0,0,1
1016,01/23/2019 01,54.36.149.114,0,0,1
1017,01/23/2019 01,172.20.2.196,0,0,1
1018,01/23/2019 01,5.211.97.61,8,7,8
1019,01/23/2019 01,54.36.149.92,0,1,0
1020,01/23/2019 01,157.55.39.267,1,0,2
1021,01/23/2019 01,54.36.149.80,1,0,0
1022,01/23/2019 01,54.36.148.32,0,0,1
1023,01/23/2019 01,5.78.180.97,1,0,0
1024,01/23/2019 01,54.36.149.85,0,1,0
1025,01/23/2019 01,5.209.200.240,5,4,4
1026,01/23/2019 01,54.36.148.109,0,0,1
1027,01/23/2019 01,46.224.77.54,0,1,3
1028,01/23/2019 01,51.15.15.76,1,1,0
1029,01/23/2019 01,2.179.141.120,2,2,2
1030,01/23/2019 01,54.36.148.183,1,0,0
1031,01/23/2019 01,34.247.132.75,0,0,1
1032,01/23/2019 01,54.36.148.54,0,1,0
1033,01/23/2019 01,207.46.13.137,3,2,0
1034,01/23/2019 01,66.249.66.113,9,5,6
1035,01/23/2019 01,66.111.54.271,4,4,7
1036,01/23/2019 01,54.36.148.254,1,0,0
1037,01/23/2019 01,54.36.149.57,0,0,1
1038,01/23/2019 01,5.112.52.276,1,1,0
1039,01/23/2019 01,2.185.221.101,1,0,0
1040,01/23/2019 01,204.18.198.270,2,4,3
1041,01/23/2019 01,207.46.13.158,5,5,1
1042,01/23/2019 01,54.36.148.40,0,0,1
1043,01/23/2019 01,31.56.96.73,5,5,5
1044,01/23/2019 01,2.177.12.162,3,6,4
1045,01/23/2019 01,54.36.149.63,0,0,1
1046,01/23/2019 01,5.78.198.74,3,6,5
1047,01/23/2019 01,54.36.149.39,0,0,1
1048,01/23/2019 01,66.249.66.216,13,7,9
1049,01/23/2019 01,173.249.54.89,4,1,0
1050,01/23/2019 01,91.99.72.37,7,5,4
1051,01/23/2019 01,54.36.148.39,0,0,1
1052,01/23/2019 01,89.199.193.273,0,0,1
1053,01/23/2019 01,66.249.64.88,0,1,0
1054,01/23/2019 01,104.194.24.55,0,0,1
1055,01/23/2019 01,178.253.33.73,3,2,1
1056,01/23/2019 01,207.46.13.126,2,2,2
1057,01/23/2019 01,5.62.206.271,1,0,0
1058,01/23/2019 02,54.36.149.93,0,1,0
1059,01/23/2019 02,31.56.96.74,6,4,5
1060,01/23/2019 02,66.249.66.217,11,9,10
1061,01/23/2019 02,104.194.24.56,1,0,0
1062,01/23/2019 02,173.249.54.90,2,3,1
1063,01/23/2019 02,34.247.132.76,0,0,1
1064,01/23/2019 02,2.179.141.121,1,1,2
1065,01/23/2019 02,2.185.221.102,0,0,1
1066,01/23/2019 02,172.20.2.197,1,0,0
1067,01/23/2019 02,91.99.72.38,3,4,9
1068,01/23/2019 02,54.36.148.33,0,0,1
1069,01/23/2019 02,66.111.54.272,5,6,6
1070,01/23/2019 02,54.36.149.115,0,0,1
1071,01/23/2019 02,5.160.157.43,1,1,0
1072,01/23/2019 02,54.36.149.86,0,1,0
1073,01/23/2019 02,66.249.64.89,0,0,1
1074,01/23/2019 02,5.209.200.241,5,4,3
1075,01/23/2019 02,2.177.12.163,3,4,6
1076,01/23/2019 02,54.36.148.55,0,1,0
1077,01/23/2019 02,157.55.39.268,1,1,1
1078,01/23/2019 02,54.36.148.184,0,0,1
1079,01/23/2019 02,5.62.206.272,1,0,0
1080,01/23/2019 02,204.18.198.271,4,3,2
1081,01/23/2019 02,207.46.13.159,5,1,5
1082,01/23/2019 02,54.36.149.40,1,0,0
1083,01/23/2019 02,207.46.13.138,2,1,3
1084,01/23/2019 02,54.36.148.255,1,0,0
1085,01/23/2019 02,17.58.102.66,0,1,2
1086,01/23/2019 02,54.36.148.140,1,0,0
1087,01/23/2019 02,5.78.198.75,7,5,1
1088,01/23/2019 02,54.36.149.81,0,0,1
1089,01/23/2019 02,5.112.52.277,0,1,1
1090,01/23/2019 02,40.77.167.152,2,4,1
1091,01/23/2019 02,54.36.148.41,1,0,0
1092,01/23/2019 02,46.224.77.55,0,3,1
1093,01/23/2019 02,54.36.148.40,0,0,1
1094,01/23/2019 02,5.78.180.98,0,1,0
1095,01/23/2019 02,207.46.13.127,2,3,1
1096,01/23/2019 02,54.36.149.64,0,0,1
1097,01/23/2019 02,5.211.97.62,5,10,8
1098,01/23/2019 02,51.15.15.77,1,1,0
1099,01/23/2019 02,66.249.66.114,4,8,7
1100,01/23/2019 02,178.253.33.74,3,1,2
1101,01/23/2019 02,54.36.149.58,0,0,1
1102,01/23/2019 02,89.199.193.274,0,0,1
1103,01/23/2019 02,54.36.148.110,0,1,0
1104,01/23/2019 03,172.20.2.198,0,1,0
1105,01/23/2019 03,5.112.52.278,0,1,0
1106,01/23/2019 03,91.99.72.39,5,6,5
1107,01/23/2019 03,40.77.167.153,3,2,3
1108,01/23/2019 03,54.36.148.256,1,0,0
1109,01/23/2019 03,5.209.200.242,3,4,5
1110,01/23/2019 03,66.111.54.273,5,6,6
